url,handle,banner_img,profile_image,name,subscribers,videos_count,created_date,views,Description,Details,Links,identifier,discovery_input
"https://www.youtube.com/@stryderHD/about","@stryderHD","https://yt3.googleusercontent.com/bATY9wgT9zjb4mt_RZTaAFdidlGW6S2hni-A92JYDunwty3NI0fKAj3SghSGvk3jz9Q7ANja=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZQKCcbL76brFtYUL59xUTRFHSqxtgvwchd0CCiJ1Q=s176-c-k-c0x00ffffff-no-rj","str███r H███",314000,585,"2014-01-24",5179934,"","","","UC-2K3C7wjKtiJPjq7mL8YRw","null"
"https://www.youtube.com/@BiggestBullsOfTheWorld/about","@BiggestBullsOfTheWorld","https://yt3.googleusercontent.com/sRH9U4YqJUxNrdfrMDGCgn5KMlzDiekM9aaq3t8jk8O635XlPFcUtVa3piDaSFeE2rbbn4Lrkg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTQUTJMwJJZNHmTA0r7THpfD3mcAfFlt8v7SeBeTA=s176-c-k-c0x00ffffff-no-rj","Big███t B███s O█████████ld",625000,127,"2013-02-18",9679994,"","","","UC4tNNpb291PCKxm7J4YL7jw","null"
"https://www.youtube.com/@Blooprint/about","@Blooprint","https://yt3.googleusercontent.com/5ZqdvGEcmpNoXjSaLT8_tJPPNHO1HE9ShaFGK_6PESpI45Yk1JfrTKqQ16oQNCBG3Vj6mJOS9_o=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRdDCIjB9zRzZsgUexb7jL9qK38cPzQA_fncyLhfg=s176-c-k-c0x00ffffff-no-rj","Blo███int███",2090000,248,"2014-01-09",4986582,"","","","UCj-wTLj0p0YvTkS-9-ACm0A","null"
"https://www.youtube.com/@orangepeanut/about","@orangepeanut","https://yt3.googleusercontent.com/c6bsH9Egp3URx85K0PJSHUIlJM0KqWJOZms8tiuH7GpDOCuBbDDFECx0Najlz7dyCNqgy5lQ7Go=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/c50bws7tJgzmbzO5sfMeuZeoVpKEBEqdiD6cAuyGx-HfSUm66kKCnbRLFUiUR6u7GK94iichGA=s176-c-k-c0x00ffffff-no-rj","ora███pea███",796000,697,"2019-01-10",210768475,"","","","UC4UnIP8UhglLQZgGrR1zv-w","null"
"https://www.youtube.com/@DoughertyDozen/about","@DoughertyDozen","https://yt3.googleusercontent.com/7ROk3QtY1X3DPLrOaSRbgZpBEezmTPB_kpNm7tcwr1bfA43i0YpztZDFydEe_Li74iO5hK6tf_M=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/G5nmJjzn0NTPYzrWc5Dh3iQ6q3QajYgLJtKcWL4BsIDvNQ1eHotKtW4VnyXa9cANlJGxvrJEtg=s176-c-k-c0x00ffffff-no-rj","Dou███rty███zen███",1490000,2800,"2020-02-20",347453,"","","","UCWaDeMpczr21BN6YFnxcZEA","null"
"https://www.youtube.com/@balliwolfy/about","@balliwolfy","https://yt3.googleusercontent.com/RRGZoNlO7313laAe13JeSZdPAsDQn1yroEqLyEwfTVjRn4NLxKkMdSaH4TO0vVBs0ffpxtdycA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/PybsWOI24EUo5CmUKI3JTbQOppmgmCbJaksvFZ99OUwEkhXpQUv008kbth71ULTRbd7lUVC0=s176-c-k-c0x00ffffff-no-rj","Bal███olf███",231000,84,"2019-05-05",55782426,"","","","UC5TLm7KUXFlYNxC02j6ngEg","null"
"https://www.youtube.com/@awakenednle/about","@awakenednle","https://yt3.googleusercontent.com/HnUMbUdptrfsbCU3wONOSkmvtAAXeuw2j3EDFGWeWmBlTce_Sm-njwxZbYR1jYW5g7HLABv9KQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRaXSmAqnffwmMESy-P9bAcs0oeG8ljFoy3wDyZ=s176-c-k-c0x00ffffff-no-rj","Awa███ed ███ppa███",1640000,128,"2020-08-31",374804,"","","","UCso1a1_F6V-1AF5VwHW9XGQ","null"
"https://www.youtube.com/@clapsnap5780/about","@clapsnap5780","https://yt3.googleusercontent.com/McgAk2srpSzqBho1i2w1dDs2gFv6veKT9XZwxZEdQzQQp8pBDPagn0jtC4uWt7xtXCNwhydnSQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/sMdi_hS-QiKpTs8a-2-FZMOU7TiIDxCLArX3fysu-M-pQhk5poqZpS5nDJ-Q6Y5pvlrFZXhvOQ=s176-c-k-c0x00ffffff-no-rj","Cla███Sna███",183000,158,"2021-03-09",14916,"","","","UCxyE36-Al67RylN16NOBBMA","null"
"https://www.youtube.com/@cscoopvevo/about","@cscoopvevo","https://yt3.googleusercontent.com/9usbB89YKjwUOU-7fyVvrVS32wwV8LdZhTRo3lQsvKZDuVxuqC0PFXIoQ8u57HzjoJsd3aflh1Q=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/trE1axuwngq4Osv4iS9oGI8MaKFplzrzVPwT3Lz4qci8BtG6fx5qpJ-ERfu_LpB2gUf2YemP=s176-c-k-c0x00ffffff-no-rj","csc███VEV███",366000,98,"2019-04-12",375497,"","","","UCFSnAipx-2xRlR-209Rz5cA","null"
"https://www.youtube.com/@YWNDaBoii/about","@YWNDaBoii","https://yt3.googleusercontent.com/B3sed4kmmwqZuh_mFBQuXGNPgY3oqDULg_u3ihb8xO3cIfJhJMXj6VwPYmNEaTr52gvtYOV03g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/j9wYG0Y165enxGTwcM0iPcQTkmNJj_qx-HirYc8EnTYRXelYfw7G1qCYkR2YLsqGpLRmy7EISA=s176-c-k-c0x00ffffff-no-rj","DaB███",157000,141,"2018-08-23",584605,"","","","UC6H9y5SLr1CDBRrpDXbV9cA","null"
"https://www.youtube.com/@SuperSebas/about","@SuperSebas","https://yt3.googleusercontent.com/LtxTsq4TEO9mon9_B00Tcc4mC0oRTnNgcxqQTcnYxVPYS_u9bYXVh90fgcYiDodvNgeGmqPuwuQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/tq7Tp6k4bQ9v8icnityUzyNs8X_TzcPHvhqDN8mOo7YgWRXs2z0xqN36bpcoeUhE8aQbWe6DU-U=s176-c-k-c0x00ffffff-no-rj","Sup███Seb███",200000,2,"2017-11-15",544477,"","","","UC3qrQa3kA-2XUJGBkH8QRlQ","null"
"https://www.youtube.com/@ablogtowatch/about","@ablogtowatch","https://yt3.googleusercontent.com/CdtX4nh78ZwAhua6vJ0D-0WeoXa9WXPo8HcoFq535s2zoWye0TXyNK1b5XFq-JWjKAlS5ZWM=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTVwh3VTOFqrYlBJhcoQ1Npm3aHpizXl9dbNdHBrw=s176-c-k-c0x00ffffff-no-rj","aBl███oWa███",152000,1700,"2009-04-10",75821564,"","","","UCfaFafye0-ftr3roPVRU-Fg","null"
"https://www.youtube.com/@TillInfinity/about","@TillInfinity","","https://yt3.googleusercontent.com/QWaapxFXqzoqZNl-KPeux496gv8Vp9s0Wx4L4jLTw2mi6o2oD2-uA_YMnLAti1Tk7Bq2z5_OCKQ=s176-c-k-c0x00ffffff-no-rj","Til███nfi███y",209000,56,"2016-07-12",62367,"","","","UC5jZOLYe_4reGT2cn2wphkQ","null"
"https://www.youtube.com/@awesometuts/about","@awesometuts","https://yt3.googleusercontent.com/BSQ397cVXHlKm5TRVUazcCQZjWD0u1UaluHYybQGDxFCP0Uh6HySyYfi2DruGycrltuodhUVag=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/2oBlRUtDsmrZfNBjUlC_HwuAHBiqMR7udbcKTSITUmYkiq53Tm3WMUCqjToZgaytuoketMiqdQ=s176-c-k-c0x00ffffff-no-rj","Awe███e T███ - █████████n L█████████████████████",125000,524,"2014-11-25",486042,"","","","UC5c-DuzPdH9iaWYdI0v0uzw","null"
"https://www.youtube.com/@TradingyBolsa/about","@TradingyBolsa","https://yt3.googleusercontent.com/0XOLTjxT5kggKW0vaDm_-gfIt_I3QDjCO7V2kbbFteBbmGkp83gv1jX9szZp0-YtZq1MhaJIFw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTX0WxC2k8XNBsjZy4IhXBRa8oXWbacR0Px0Qzgtg=s176-c-k-c0x00ffffff-no-rj","Tra███g y███lsa█████████pes███",115000,1900,"2013-02-21",16164,"","","","UCjtk0oIKiy609UGEkuW-bXw","null"
"https://www.youtube.com/@ThomasWoodenRailway/about","@ThomasWoodenRailway","https://yt3.googleusercontent.com/gDnno7gRvoCmFrDheYbGKwsaB1RTXwHoiXGDhy0yTHXvKbB0DvEU8KAEniej1gBjxvGgZB_skA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/VgHEfyUOgRGCOev148hp_aN_5wx3bvNtoCN5SIFiqrs5Z45VLBEtcWST--eJW5dCPV17T7sdbQ=s176-c-k-c0x00ffffff-no-rj","Tho███Woo███Rai██████",192000,680,"2009-02-05",1281725,"","","","UClXM1JVaoZAZ3B4MmrV_Sew","null"
"https://www.youtube.com/@andytrickshots/about","@andytrickshots","https://yt3.googleusercontent.com/WjGX7t0lVD9BUCu1mVjQe-3fXqXcv9TWUQxhjGXn4OeG0fx8uk-fsx5r8FExNFuDI3mw1HkY8w=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/xVMvFGoDhZQy6ChDsI17LusEJ0s7wq1coAeWeTn65F8-LHokVT9sGa-3HVmqiLzi78y17qTdFqM=s176-c-k-c0x00ffffff-no-rj","And███ric███hot███",111,98,"2022-10-18",802126695,"","","","UCVV9BH92gjPr1xT9XzdA_tA","null"
"https://www.youtube.com/@WelsknightGaming/about","@WelsknightGaming","https://yt3.googleusercontent.com/udBMds3IbGUiGYki0qqCmafUalxzhfzLYCTFwBbVxl0Ao7XOrWUMmRh9U7ypEKyfpW1tT5naSA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSVRBuOKTybOUOHg8oFo35bYICNDddfMOnOT7WaKQ=s176-c-k-c0x00ffffff-no-rj","Wel███igh███ami███",537000,3400,"2014-09-15",117039008,"","","","UCKEJZ-dqIA03evnzEy1_owg","null"
"https://www.youtube.com/@tccandler/about","@tccandler","https://yt3.googleusercontent.com/S0NNNytF1dJV6CoYEcPWDODIxEUzVhAU4hxZwZsjIOWQjCq7hWTTIIus5ImHSGPgpWE8Y71I3w=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/2-FTh9yz9w8eSkaURUN3ikjSTsqQFJ_kPn8fMfJ8jBP_5OPYzHt7biBaG9N9CYkte-SJB0iIUA=s176-c-k-c0x00ffffff-no-rj","TC ███dle███",772000,44,"2006-09-26",689671,"","","","UCjM2lPMHgNroIqQj9jX7rFw","null"
"https://www.youtube.com/@sockstudios6010/about","@sockstudios6010","https://yt3.googleusercontent.com/18POoSTw5moMoK13xPe8KPeRQ9xdbvVeJAtur21lT2kNeQqbQ67Duo-SdJ5tQYoOdgo_PRQocBU=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/V6aBTledfyXUqXuHAJnTbrtOdAw8CtwLrP13CbI3NwP5vVhcQpZLlAudDY3fyq0MWd3vZWcn=s176-c-k-c0x00ffffff-no-rj","Soc███tud███",1230000,27,"2020-09-12",149866638,"","","","UCXMwCQVey4PhdWFJ6WhAVhA","null"
"https://www.youtube.com/@strawberryroblox29/about","@strawberryroblox29","https://yt3.googleusercontent.com/cZGGv_rSzi3ZwTWmR7UhHX5Rb_HoXEaMRv2XaTGt3w7o0A9Lj9EQSext4X8xb2R6IEZAOIP9bg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/Vsi2BG63E8tEmZ_ZWWuST-Ddi6ZAq1Hz452SXgYbqx-ClONjvmswsrdsrHRHqE-ebGuMrLBXyw=s176-c-k-c0x00ffffff-no-rj","Str███err███",722000,273,"2021-01-20",4244554,"","","","UCsHAELaDxoWU7lVMNIcHKBA","null"
"https://www.youtube.com/@stephanieasmrr/about","@stephanieasmrr","https://yt3.googleusercontent.com/-ritukei7lzMlfAnX8LX1tJG4mBpDlbj6YzBgsqTUHWotkjAWPaZnoNWUkHPWrCu4oDcD6LFlQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/WSuAs_tap9llFPfYjAJUkRW3mAMPMDCOgXmX18bGbAqxRThI6GLSgGIS3aHGN3TsOse5j0Izmg=s176-c-k-c0x00ffffff-no-rj","Ste███nie███MRR███",548000,223,"2016-10-10",12800,"","","","UCPDNXZjJtlV0WFeVVymwHkQ","null"
"https://www.youtube.com/@pocketsofthefuture/about","@pocketsofthefuture","https://yt3.googleusercontent.com/BKBNLx4LkWeAcaS2Xlb83nfX0IlVU54c0L35T_ie0fLKsRLv44Qa2FY3Scli2d5RIShZbJJ68A=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/4W6RI-IrOUlMCenQvyQdto8E7ouB5p6lngnTh70D0Vqh-mqDuepgemCrsBPBMKXLhVXO5d8fCg=s176-c-k-c0x00ffffff-no-rj","Poc███s o███he █████████",199000,1300,"2007-04-25",5199,"","","","UCTYu3LHeW4GliTc5iBAkX-w","null"
"https://www.youtube.com/@powerphaseinternational3661/about","@powerphaseinternational3661","https://yt3.googleusercontent.com/ixWCslZlMhqVNwwBtcGV2QdR3_pPeXSsFTyxOtgxDZgKr4JZ6VcX_TYSCgztzmpPFiquNZvp=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/CpsNW59KpCk7WoMu_vMSsr0jE7dAZkzK7L30hmwIazMsYGtYqgsrluTOIJPjh5k86tbT0fUB=s176-c-k-c0x00ffffff-no-rj","Pow███has███nte█████████",75,27,"2021-07-30",13705,"","","","UCsxHmQEFLGB9SRt-EGPvQVA","null"
"https://www.youtube.com/@vswag247/about","@vswag247","https://yt3.googleusercontent.com/XH9jtAZ4qp07T2_IXr3nrp5urEQdcQQfRpxK5uUa8HW3xv8w7R7YMA35BS_Fel2-ShPQoBpQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_n4b1k9a2yAlrD6dFe8xS49bM8kXBzdLQOiiyF7b8QVEg4=s176-c-k-c0x00ffffff-no-rj","Ver███ Sw███",45,288,"2015-03-31",33692,"","","","UCIndWs-xgvvF0lA4_XLf9TQ","null"
"https://www.youtube.com/@PewDiePie/about","@PewDiePie","https://yt3.googleusercontent.com/82q_54Y1P3uTo9hVWV82rIE_O_j4cZUaB_wFq_4LKcteG72IEaDqBsuoXarUA35osaFX6q-0=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/5oUY3tashyxfqsjO5SGhjT4dus8FkN9CsAHwXWISFrdPYii1FudD4ICtLfuCw6-THJsJbgoY=s176-c-k-c0x00ffffff-no-rj","Pew███Pie███",111000000,4700,"2010-04-29",29288290016,"","","","UC-lHJZR3Gqxm24_Vd_AJ5Yw","null"
"https://www.youtube.com/@LongBeachGriffy/about","@LongBeachGriffy","https://yt3.googleusercontent.com/_3WMjvGLjkEL5ZE0yHBimMEoTwbU9UjI1cophKt2hO3kq2xnz_0K-E0mCOOicpiGH0iScwNC=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_npKTThYsZDxP7QV0VlNNYUkBAh3umz3GFtQN58RY6nQFsH=s176-c-k-c0x00ffffff-no-rj","Lon███ach███ffy███",3670000,650,"2017-06-07",1295197242,"","","","UCWiY6fYdxuEe78r-0uFCnhA","null"
"https://www.youtube.com/@TheDUIGuyPlus/about","@TheDUIGuyPlus","https://yt3.googleusercontent.com/5G87WwTRaEK6nIVnBTVkhSEJAO3p54nBHWgMo24jOqkYkTNT8wfySpO1brv5FvtzmvDBQCTi=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/fHQo7lAaaKGLZ6PJhFUMYKqb8TGGja1m6ixi96Me-ZVWkVrRmqsBql1LD3YS9IuvRbsCCsiO=s160-c-k-c0x00ffffff-no-rj","The███I G███",421000,1408,"2014-10-13",272753225,"","","","UC8CgVu25gujqkgXzoC7ueKA","null"
"https://www.youtube.com/@pullapictures/about","@pullapictures","https://yt3.googleusercontent.com/v7encwdYqZqyzI4UEIO3Ur1ysScjGwvqi7MeIQ4zLT1UCtkOGvoVgFCmsqpdFEuAumfYpElwgQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_nI66dZF9BUn9XZSOYDu13DAIZ9GGQEOEZU1rk9uDRpyQ=s160-c-k-c0x00ffffff-no-rj","PULLA",5900,28,"2007-06-19",1146425,"","","","UCz70HrpusR54a6IoUpvG3uA","null"
"https://www.youtube.com/@aribdiecasttoycars3550/about","@aribdiecasttoycars3550","https://yt3.googleusercontent.com/LUj-XXNvvEVOFDVPirZd6IpXOx9dCkrfgX10QfOWy_iWoAWr7e3luDPspa_1oYP0d_tIznnMww=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/7K11gwcaEJSH2UGKWzLRe4RaJE9uH7i0lbCfqkii-zhhWyslkRF1aBWattvet-0-7GaE_3VG7w=s176-c-k-c0x00ffffff-no-rj","Ari███iec███ To█████████",561000,50,"2017-04-21",78033440,"","","","UChDxJNzhVotyQdTOgSDvqkA","null"
"https://www.youtube.com/@soccerhour/about","@soccerhour","https://yt3.googleusercontent.com/JEnvvmKe9GQVWC3op6Y3fRwOIf6T9neQkdauo5eox-5ppdrXxj2uAb8R4rOnewU9pOPXmeEkVA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/HNZIJcqt3BfDan4fF7ByAjH3-tj9gB74B7-T0Zdrp2eHq2KQlresSTW1aLOOwMw8mxggnUnH=s160-c-k-c0x00ffffff-no-rj","Soc███ Ho███",610,6,"2021-07-12",156375,"","","","UC0ZxuXCHyCJ81dw41FYIhbw","null"
"https://www.youtube.com/@Extreme_Fireballz/about","@Extreme_Fireballz","","https://yt3.googleusercontent.com/nZvmaFTFtjwadtutkQiA1TXE6BaD6JlR9KGkeVmuiJePIg6D4gnkjVR2rd9owRn5lqKvwtFI=s160-c-k-c0x00ffffff-no-rj","Ext███e F███bal███",221,207,"2020-03-20",132368,"","","","UCaVNTCXj50gteao7CamMJXw","null"
"https://www.youtube.com/@cygnus_zealandia/about","@cygnus_zealandia","https://yt3.googleusercontent.com/aROazUAeV2DydMWN5_GIfbA86TMG27dol8JmFFllxcxm2SW3FmHJM-c10K789t_SV-09WpUW=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/-LBC1f-aPcTrig7yxSfMkUYMTEwDwW3ziS4cnqHwbytLgpGtujej1YSNwLTCt79849kRVSIVfz0=s176-c-k-c0x00ffffff-no-rj","R S███",52,148,"2007-04-24",4854,"","","","UCYmIjfHYc1g7B2DJkd9FJ9w","null"
"https://www.youtube.com/@FrogArmy1/about","@FrogArmy1","https://yt3.googleusercontent.com/-M-bPT2Lu6_oE4ACM9LfbpUPvS1mGsN70kZWD8Su3zJTQtOREm19-a__NIUrZ_saxkekrSQn-Q=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/7JzlvgS7gHcE3XPRHdaFD0ZYQkv1kSq4AzPt615F9BqVYrrSPbzgxanUjph16CGfzf0v_SFsPQ=s160-c-k-c0x00ffffff-no-rj","Fro███my1███",74,150,"2013-08-09",3406,"","","","UCkOW84jbU0nHe5AasuazJOw","null"
"https://www.youtube.com/@broudyprecision/about","@broudyprecision","https://yt3.googleusercontent.com/HAPJ7eK83hU4QnVlAu76fEuLwp-RvZ_YUg_8HpU_K7v6fFF92qD9NkKy_ZCeQVnHhIAtZJpq=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/PkMAbHAF7Ec8LeD1PM6TO8mvTbJ7xZTihkbPsBGUiu6ddTy_HUgj40CkGRorXnC00VjU8QdhMA=s176-c-k-c0x00ffffff-no-rj","Bro███ Pr███sio███",1790,163,"2015-02-14",186204,"","","","UC2Stdm0XirRBu5Xa1xJr2Ug","null"
"https://www.youtube.com/@AskAngelaBrown/about","@AskAngelaBrown","https://yt3.googleusercontent.com/2EhjYfO9R_BAwQ985kEk0czhhGASoCcNy-VlEQWYq-WGWm1l_CZvDwIhWI4H-lbTkAUiML_g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/Tp1m6F9LWM2HU94wuor48JHUefdw9glSarVixn-bpxXnWOF-owJCRFVvDuCm8456SsZBTxf_2g=s160-c-k-c0x00ffffff-no-rj","Ang███ Br███ Cl█████████",343000,1720,"2015-11-02",33362812,"","","","UC8OUzZ0rKHOUZ19em4cEXyQ","null"
"https://www.youtube.com/@rug/about","@rug","https://yt3.googleusercontent.com/hAr8mhPAPemO5OchnYYFsRmiNxCrXklKVpa0Tq7wj3b1U5MICIkZ-aN29Ee96saNMFZXoaQN6XM=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_lk1UPet4tOGOC3E0Th2rv5jBA2i0qCQVGQNEtJVP748Wc=s176-c-k-c0x00ffffff-no-rj","FaZ███ug",25600000,2200,"2012-07-11",8577573843,"","","","UCilwZiBBfI9X6yiZRzWty8Q","null"
"https://www.youtube.com/@MRINDIANHACKER/about","@MRINDIANHACKER","https://yt3.googleusercontent.com/_nxGmkwIJ9ELpN07aoqjHIG24s9K8NZ-3F9htJeNgtKHazu9879-DZxTAqNo4i-a7ferxzoHcw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_mpZ_8pZZQ98b_rwI1u715fm8jfWLTb71gRhfd_nhDSrt4=s176-c-k-c0x00ffffff-no-rj","MR.███DIA███ACK███",38600000,1000,"2012-06-21",6870733259,"","","","UCSiDGb0MnHFGjs4E2WKvShw","null"
"https://www.youtube.com/@DailyDoseOfInternet/about","@DailyDoseOfInternet","https://yt3.googleusercontent.com/pHnviL82vij5HDYDiGGc5JqNN7Zx4qwCwhdBbUIzTCSsC2C-uVhFcskYHOFrq5W21OL2xE9V=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIdro_nVm8eP17BmTDnQHIYzdC5jYVRkM76Xo_ZWl7GjNrluawQ=s176-c-k-c0x00ffffff-no-rj","Dai███Dos███f I█████████",18100000,998,"2015-07-14",10200833319,"","","","UCdC0An4ZPNr_YiFiYoVbwaw","{""keyword"":""internetday""}"
"https://www.youtube.com/@MrBallen/about","@MrBallen","https://yt3.googleusercontent.com/0Soe1PR4cSM_wfFccYpGMANbDN9gHqZdMgvzAlUjrcnGSjWDDIF89_fZWJVVxjxT8jVto4fv=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/MWnCeTr7LY6Y4SV-LKIcEXM9KQ2KhuwGMNAUi-3G4Bbm1x_gtaG_Rou2IJyenjtUuM_RROaU=s176-c-k-c0x00ffffff-no-rj","MrB███en",8850000,363,"2015-03-22",1888251340,"","","","UCtPrkXdtCM5DACLufB9jbsA","null"
"https://www.youtube.com/@thedeshbhakt/about","@thedeshbhakt","https://yt3.googleusercontent.com/Y-fA_xseXfMgZYNRi7PTnp8SyZXzN8IwAlixWrFAKMPfm3wRVOMi4EUKSez1RziW72SMDkKI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/wYGFSC15QYFe-lyOt3-MhR23aaNyOIKt3DG2RNj5V_uk9JDeayKHQK_Nx9oEzjiTmlCA5owo=s176-c-k-c0x00ffffff-no-rj","The███shb███t",4190000,764,"2007-08-17",633801916,"","","","UCmTM_hPCeckqN3cPWtYZZcg","null"
"https://www.youtube.com/@WorldAffairsUnacademy/about","@WorldAffairsUnacademy","https://yt3.googleusercontent.com/dAXTFgWyNW5z2j0sXHV_t9Ntb_lZmwta_XPGz7fLsIPp1zla9YFgrHOnbGCKNyar7AG1q6COzQM=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/k5Lj-iJQyPZDtqO1yJJCgTWP8V8O6Rd3ktM5OkFEz7fDm0aTgsy7PJs7AUUSPMflxlTz9G92=s160-c-k-c0x00ffffff-no-rj","Wor███Aff███s b█████████my",3660000,4162,"2020-10-25",2468877919,"","","","UCCJsQKOKArvDksacfT2ryQw","null"
"https://www.youtube.com/@AngryPrashReal/about","@AngryPrashReal","https://yt3.googleusercontent.com/66xahkFIHFE3OFoijHdpEHdajWv14wX9CK2aV1RnVKrTMtsHe4bCxWMpqxQCp5f5mlhuAOuLt4c=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/NVXP4x4os2Ojdk8NHMu_QUT_moMbsp0ssAfOtO4ZVA-nePhIrtfCCudSlLZCj-oPETu06wnn=s176-c-k-c0x00ffffff-no-rj","Ang███Pra███",7410000,161,"2016-11-07",1255646739,"","","","UCz-iDa_Z-GWaZ_YweEus6iw","null"
"https://www.youtube.com/@MovieWorldMedia/about","@MovieWorldMedia","https://yt3.googleusercontent.com/1Q-O_kbDViYy7aa5NteLEKoJ10eVgXXmhPv1PTzdh6kK1skE0Scm1l-JEIaLzx8aM0AgKWhcOg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/f-qh8tHhPQeu5Emd64iPLaTTPJDzFo2mR2BGyB9uBv20BP58Q-UofQbEKFK5NugPkqB0TjdppQ=s160-c-k-c0x00ffffff-no-rj","Mov███Wor███Med███",273000,6073,"2013-03-20",146243607,"","","","UCpMsJgSr4ibJec4nrTm97GQ","null"
